Probe Set ID,GSM1008929_Salinity_T.CEL(normalized),GSM1008930_Salinity_C.CEL(normalized)
GmaAffx.79040.1.S1_at,0.036231995,-0.036231995
Gma.10096.1.S1_at,-0.51969385,0.51969385
GmaAffx.21384.1.S1_at,-0.024597168,0.024597168
Gma.7152.1.S1_at,0.010734558,-0.010734558
GmaAffx.88546.1.S1_at,-0.8466759,0.8466759
GmaAffx.87941.1.S1_at,0.02301073,-0.02301073
Gma.9913.3.S1_at,0.20383644,-0.20383644
GmaAffx.82653.1.S1_at,0.11276913,-0.11276913
GmaAffx.1510.1.S1_at,0.11792374,-0.11792326
Gma.9994.2.S1_a_at,-0.07730484,0.07730484
Gma.9994.1.S1_at,-0.05864477,0.05864525
Gma.10394.1.S1_at,-0.10900688,0.10900688
GmaAffx.2008.1.S1_at,0.07637787,-0.07637787
GmaAffx.2008.1.S1_s_at,0.18753624,-0.18753624
Gma.12615.1.S1_at,-0.17532492,0.17532444
GmaAffx.1947.1.S1_at,-0.5843992,0.5843992
Gma.4980.2.S1_a_at,-0.033186436,0.03318596
Gma.18083.1.S1_at,-0.12559986,0.12559986
Gma.2975.1.S1_at,-0.056085587,0.056085587
GmaAffx.34785.11.S1_at,-0.020429611,0.020429611
GmaAffx.34785.11.S1_x_at,0.1133585,-0.1133585
GmaAffx.43889.1.S1_s_at,0.04316902,-0.04316902
GmaAffx.27770.1.S1_at,-0.025677681,0.025677681
GmaAffx.84823.1.S1_at,0.036685944,-0.036685944
Gma.16732.1.S1_at,-0.22311592,0.22311592
GmaAffx.86264.1.S1_at,0.3055091,-0.30550957
Gma.9055.1.S1_at,0.08838606,-0.08838606
Gma.17759.1.S1_at,-0.091856,0.091856
Gma.17759.1.S1_s_at,-0.074189186,0.074189186
GmaAffx.87917.1.S1_at,-0.12762952,0.12762952
GmaAffx.38475.1.S1_at,-0.07901621,0.07901621
Gma.17602.1.S1_at,0.1872778,-0.1872778
GmaAffx.88279.1.S1_at,0.054673195,-0.05467367
Gma.12621.2.S1_at,-0.40062523,0.40062523
Gma.16136.1.S1_at,-0.3627205,0.3627205
GmaAffx.4.1.S1_at,0.15245342,-0.1524539
GmaAffx.41422.2.S1_at,-0.08440399,0.08440399
Gma.2816.2.S1_at,0.06781101,-0.06781101
GmaAffx.76824.1.S1_at,-0.1046586,0.1046586
Gma.7296.1.S1_at,0.055131435,-0.055131435
GmaAffx.23305.1.S1_at,0.07193613,-0.07193613
GmaAffx.16870.2.S1_at,0.0076828,-0.007682324
GmaAffx.23618.1.S1_at,0.19221354,-0.19221354
Gma.9639.1.S1_at,-0.014513969,0.014513969
GmaAffx.78123.1.S1_at,0.116095066,-0.11609554
GmaAffx.79099.1.S1_at,0.032298088,-0.032298088
GmaAffx.87893.1.S1_at,-0.20381737,0.20381784
Gma.5240.2.A1_at,0.13875389,-0.13875389
GmaAffx.61094.1.S1_at,-0.025877476,0.025877953
Gma.4337.1.S1_at,0.00135088,-0.001351357
GmaAffx.76152.1.S1_at,-0.058203697,0.058204174
Gma.1926.1.S1_at,-0.2395792,0.2395792
GmaAffx.80804.1.S1_at,-0.043864727,0.043864727
GmaAffx.87899.1.S1_at,0.35278034,-0.35278034
GmaAffx.80948.1.S1_at,0.012088776,-0.012088776
Gma.12651.1.S1_at,-0.35114193,0.35114193
GmaAffx.15430.1.S1_at,-0.088050365,0.08804989
GmaAffx.2716.1.A1_at,-0.1088047,0.1088047
GmaAffx.5291.1.S1_at,-0.43624687,0.43624687
GmaAffx.51594.1.S1_at,-0.15193558,0.15193558
Gma.16707.2.S1_a_at,-0.36105394,0.36105394
Gma.16707.2.S1_at,-0.13026905,0.13026905
GmaAffx.79389.1.S1_at,-0.24597454,0.24597502
GmaAffx.9215.1.S1_at,-0.034853935,0.034854412
GmaAffx.86136.1.S1_at,-0.020870209,0.020869732
Gma.2523.1.S1_s_at,0.4797058,-0.4797058
GmaAffx.84972.1.S1_at,-0.16851711,0.16851711
GmaAffx.76633.1.S1_at,0.010546207,-0.010546207
GmaAffx.79880.1.S1_at,0.11267185,-0.11267185
Gma.9548.1.S1_at,0.2341466,-0.23414707
GmaAffx.4539.1.S1_at,-0.016400337,0.016400337
GmaAffx.16660.1.S1_at,0.11645222,-0.11645222
Gma.7553.1.S1_at,0.006889343,-0.006889343
Gma.14553.1.S1_at,-0.06672096,0.06672096
Gma.1747.2.S1_at,0.21075678,-0.21075678
GmaAffx.87079.1.S1_at,-0.003719807,0.003719807
GmaAffx.8991.1.S1_at,0.327734,-0.327734
Gma.10441.1.S1_s_at,0.19690132,-0.19690132
Gma.13222.2.S1_at,0.03993702,-0.03993702
GmaAffx.85956.1.S1_at,-0.087720394,0.087720394
Gma.16802.1.S1_at,-0.003239155,0.003239155
GmaAffx.40855.2.S1_at,-0.18518877,0.18518925
GmaAffx.21456.1.S1_at,-0.03703308,0.03703308
Gma.15847.2.S1_at,-0.17243195,0.17243195
Gma.4035.1.S1_at,0.11110687,-0.11110687
GmaAffx.27707.1.S1_at,-0.079618454,0.079618454
Gma.5300.1.S1_at,-0.08984947,0.08984947
GmaAffx.50673.1.S1_at,0.6104641,-0.61046505
Gma.13475.1.S1_at,0.19620514,-0.19620514
Gma.16588.2.S1_at,0.021148682,-0.021148682
Gma.3462.1.S1_at,0.025136948,-0.025136948
GmaAffx.81859.1.S1_at,-0.1269989,0.1269989
GmaAffx.57970.1.S1_at,2.068266,-2.0682654
Gma.2191.2.S1_a_at,-0.17498016,0.17498016
Gma.8645.1.S1_at,0,0
GmaAffx.86690.1.S1_at,-0.004984379,0.004984856
Gma.13237.2.S1_at,-0.05595684,0.055956364
Gma.6198.2.S1_at,0.12031174,-0.12031174
Gma.4167.1.S1_a_at,-0.7043886,0.7043886
Gma.4167.1.S1_at,-0.38566303,0.38566303
Gma.2903.1.S1_at,0.118299484,-0.11829996
Gma.7713.1.S1_at,0.04945135,-0.04945135
Gma.8188.1.S1_at,-0.43006897,0.43006897
GmaAffx.55399.1.S1_at,-0.49691916,0.49691963
GmaAffx.86048.1.S1_at,0.1415844,-0.1415844
Gma.5939.1.S1_at,-0.06887245,0.06887245
Gma.16676.2.S1_at,-0.03123188,0.031232357
Gma.2497.2.S1_at,0.028475761,-0.028475761
Gma.6261.3.S1_at,0.017486572,-0.017486572
GmaAffx.2941.1.S1_at,-0.68084407,0.68084407
GmaAffx.2941.1.S1_x_at,-0.78105307,0.78105307
Gma.5134.2.S1_at,-0.059897423,0.059896946
Gma.16783.2.S1_s_at,-0.13113165,0.13113117
Gma.5090.1.S1_at,0.09703541,-0.097035885
GmaAffx.87925.1.S1_at,-0.04681301,0.04681301
GmaAffx.87925.1.S1_s_at,0.06543255,-0.06543255
Gma.7969.1.S1_at,-0.20789433,0.20789433
GmaAffx.64331.1.S1_at,0.13480282,-0.13480234
Gma.12075.1.S1_at,0.038791656,-0.038791656
Gma.16941.1.S1_s_at,-0.05311489,0.05311489
Gma.8088.1.S1_at,-0.07440567,0.07440567
GmaAffx.37736.1.S1_at,0.1617527,-0.1617527
GmaAffx.27707.2.S1_at,0.022734642,-0.022734642
Gma.12367.1.S1_at,0.011134148,-0.011134625
Gma.770.2.S1_at,0.08419275,-0.08419323
Gma.4780.1.S1_at,-0.3617587,0.36175823
Gma.11803.1.S1_at,-0.39718103,0.39718103
Gma.10292.1.S1_at,0.15710163,-0.15710211
Gma.15001.1.S1_at,-0.4241352,0.4241352
Gma.10690.2.S1_s_at,-0.005842209,0.005842209
GmaAffx.80514.1.S1_at,-0.09170532,0.091704845
Gma.10702.1.S1_at,0.08503628,-0.08503628
GmaAffx.5944.2.S1_at,-0.034823418,0.034823418
GmaAffx.91953.1.S1_s_at,-0.25057077,0.25057077
GmaAffx.2630.1.S1_at,-0.06991005,0.06991053
GmaAffx.48616.1.S1_at,-0.075494766,0.07549429
GmaAffx.88108.1.S1_at,0.105886936,-0.105886936
Gma.3754.1.S1_a_at,0.012496948,-0.012496948
Gma.3754.1.S1_x_at,-0.029942513,0.029942513
Gma.4845.1.S1_at,0.04937172,-0.04937172
Gma.16906.1.S1_at,-0.1456337,0.1456337
GmaAffx.71925.1.S1_at,-0.15699434,0.15699434
Gma.17594.3.S1_at,0.19622326,-0.19622326
GmaAffx.58141.1.S1_at,-0.18074799,0.18074799
GmaAffx.58141.1.S1_x_at,-0.2275486,0.2275486
Gma.4057.1.S1_at,0.058016777,-0.0580163
GmaAffx.91425.1.S1_s_at,0.050177097,-0.05017662
Gma.7251.2.S1_a_at,0.035354614,-0.035354614
Gma.17496.1.S1_at,0.12174988,-0.12174988
GmaAffx.80309.1.S1_at,-0.43928242,0.43928242
GmaAffx.12491.1.S1_at,0.035175323,-0.035175323
GmaAffx.23508.3.S1_at,0.030118942,-0.030118942
GmaAffx.70365.1.S1_at,-0.07767868,0.07767868
Gma.5138.1.A1_at,0.059505463,-0.059505463
GmaAffx.86578.1.S1_at,-0.3372879,0.3372879
GmaAffx.79662.1.S1_at,0.089858055,-0.089858055
GmaAffx.85098.1.S1_at,-0.052451134,0.052450657
Gma.12563.1.A1_at,-0.7763281,0.7763281
Gma.17890.1.S1_at,-0.59458256,0.59458256
GmaAffx.26584.2.S1_at,-0.19856691,0.19856644
GmaAffx.15786.1.S1_at,0.38841248,-0.38841248
GmaAffx.15435.1.S1_at,0.063726425,-0.063726425
GmaAffx.60001.2.S1_at,0.1377244,-0.1377244
Gma.6591.1.S1_at,0.053426743,-0.053426743
Gma.13191.1.A1_at,0.07236385,-0.07236385
GmaAffx.66085.1.S1_at,0.49604082,-0.49604034
GmaAffx.50338.1.S1_at,-0.35490322,0.35490322
GmaAffx.80639.1.S1_at,-0.09988403,0.09988403
GmaAffx.85344.1.S1_at,0.12882376,-0.12882376
GmaAffx.93026.1.S1_at,0.4424367,-0.4424367
GmaAffx.93026.1.S1_s_at,0.15674782,-0.15674782
GmaAffx.73174.1.S1_at,-0.21481848,0.21481848
GmaAffx.26273.1.S1_at,0.088843346,-0.088843346
Gma.9978.1.S1_at,-0.53524923,0.5352497
GmaAffx.15471.2.S1_at,0.054923534,-0.054923534
Gma.7903.1.A1_at,-0.03367901,0.03367901
GmaAffx.7014.1.S1_at,-0.018293858,0.01829338
Gma.11112.1.A1_at,0.05565834,-0.055658817
GmaAffx.20309.2.S1_at,0.10441017,-0.10441017
Gma.6190.2.S1_at,-0.024485588,0.024486065
GmaAffx.70069.1.S1_at,0.07866192,-0.07866192
GmaAffx.75297.1.S1_at,0.22345829,-0.22345829
Gma.5465.3.S1_a_at,0.20900822,-0.20900822
Gma.5465.3.S1_at,0.3878336,-0.3878336
Gma.5465.1.S1_at,0.07515335,-0.07515335
Gma.3661.1.S1_at,0.12518597,-0.12518597
Gma.3661.1.S1_s_at,0.06545925,-0.06545925
GmaAffx.82642.4.S1_s_at,-0.36482573,0.3648262
GmaAffx.39306.1.S1_at,-0.17304277,0.17304277
Gma.8066.1.A1_at,-0.003377914,0.003377914
Gma.231.1.S1_at,-0.3806963,0.38069725
Gma.3294.1.S1_at,0.006126404,-0.006126881
Gma.11235.3.S1_at,-0.054849625,0.054849625
Gma.3024.1.A1_at,0.017001152,-0.017001152
GmaAffx.81774.1.S1_at,0.021255016,-0.021255016
GmaAffx.93349.1.S1_at,-0.040421486,0.040421486
GmaAffx.93349.1.S1_s_at,0.008272171,-0.008272648
Gma.9025.1.S1_at,0.08982372,-0.08982372
GmaAffx.40616.1.S1_at,0.06725311,-0.06725311
GmaAffx.48188.2.S1_at,0.0713501,-0.0713501
GmaAffx.84418.1.S1_at,-0.55626774,0.55626774
GmaAffx.87563.1.S1_at,0.0925107,-0.09251022
Gma.3185.2.S1_at,-0.36359978,0.36359978
GmaAffx.4252.2.S1_at,-0.07015705,0.07015705
GmaAffx.44442.1.S1_at,0.035982132,-0.035982132
Gma.1460.3.S1_at,-0.13872242,0.13872242
GmaAffx.1655.1.S1_at,-0.8115835,0.8115835
GmaAffx.33248.1.S1_at,0.06954384,-0.06954384
GmaAffx.88681.1.S1_at,0.006229401,-0.006229401
GmaAffx.88681.1.S1_s_at,0.08655834,-0.08655834
Gma.2118.1.S1_at,0.14436245,-0.14436245
Gma.7718.1.S1_at,-0.03836155,0.038361073
Gma.13276.1.A1_at,-0.25775862,0.25775814
GmaAffx.20289.1.A1_at,0.051624298,-0.05162382
Gma.7304.2.A1_at,-0.016935349,0.016935349
GmaAffx.77737.1.S1_at,-0.095786095,0.095786095
GmaAffx.34473.1.S1_at,-0.036273956,0.036273956
GmaAffx.78774.1.S1_at,0.022189379,-0.02218914
Gma.1773.1.A1_at,0.06460619,-0.06460571
Gma.6704.1.S1_at,-0.007329464,0.007328987
GmaAffx.86740.1.S1_at,-0.06851339,0.06851292
Gma.7271.1.S1_at,0.06810951,-0.06810951
GmaAffx.78444.1.S1_at,-0.28093433,0.2809348
Gma.1753.3.S1_at,-0.10800409,0.10800409
GmaAffx.57678.1.S1_at,-0.15433264,0.1543324
GmaAffx.12054.1.S1_at,-0.62250423,0.62250423
GmaAffx.77903.1.S1_at,-0.076678276,0.076678276
Gma.1277.2.S1_at,-0.5361557,0.5361557
Gma.2845.2.S1_at,-0.18704987,0.18704939
GmaAffx.81838.1.S1_at,-0.31224108,0.3122406
GmaAffx.34450.1.S1_at,0.14175892,-0.14175892
GmaAffx.29981.1.S1_at,-0.02876997,0.02876997
GmaAffx.87924.1.S1_at,-0.028040886,0.028040886
Gma.6850.1.S1_at,0.802989,-0.802989
GmaAffx.93227.1.S1_at,0.6598382,-0.6598382
GmaAffx.93227.1.S1_s_at,0.7386179,-0.7386174
GmaAffx.60979.1.S1_at,-0.27470207,0.27470207
GmaAffx.79234.1.S1_at,-0.14772654,0.14772654
Gma.914.2.S1_at,0.018949986,-0.018950462
Gma.11769.1.S1_at,-0.08759689,0.08759689
GmaAffx.88147.1.S1_at,0.050427437,-0.050427437
Gma.15151.2.A1_at,0.13809681,-0.13809681
Gma.15151.2.A1_s_at,0.1744957,-0.1744957
GmaAffx.15953.2.S1_at,0.21533775,-0.21533823
GmaAffx.81929.1.S1_at,0.026494026,-0.026494503
Gma.1643.2.S1_at,-0.028425217,0.028425217
Gma.4499.2.S1_at,-0.011597633,0.01159811
Gma.1315.2.S1_at,0.12389088,-0.12389088
GmaAffx.27818.2.S1_at,0.6161194,-0.6161189
GmaAffx.59321.1.S1_at,0.02242279,-0.022422314
GmaAffx.40330.1.S1_at,-0.1598382,0.15983868
GmaAffx.83290.1.S1_at,-0.07799244,0.07799244
GmaAffx.31318.1.S1_at,-0.19371223,0.19371271
GmaAffx.3548.1.S1_at,0.19574928,-0.19574928
Gma.17425.1.S1_at,0.07292557,-0.072926044
GmaAffx.73086.1.S1_at,-0.032913685,0.032913685
GmaAffx.86602.1.S1_at,0.1895113,-0.1895113
GmaAffx.11882.1.S1_at,-0.039201736,0.039201736
Gma.3818.1.S1_at,-0.12803268,0.12803268
Gma.18000.1.S1_at,0.28960323,-0.28960323
Gma.7378.1.S1_at,0.100889206,-0.100889206
Gma.7297.1.A1_at,-0.1189518,0.1189518
Gma.7297.1.A1_s_at,-0.09429884,0.09429932
Gma.801.1.S1_at,1.0631051,-1.0631051
Gma.792.1.S1_at,0.09900236,-0.09900236
GmaAffx.67609.1.S1_at,0.119942665,-0.119942665
Gma.7237.1.S1_at,0.12314606,-0.123146534
GmaAffx.84276.2.S1_at,0.066538334,-0.06653881
GmaAffx.71909.1.S1_s_at,0.29221058,-0.29221058
Gma.6829.2.S1_at,0.007577419,-0.007577419
Gma.5038.3.S1_s_at,0.25094366,-0.25094366
GmaAffx.26747.1.S1_at,-0.023911,0.023910522
GmaAffx.38010.2.S1_at,-0.63607025,0.63607025
GmaAffx.46214.3.S1_at,1.5114279,-1.5114279
Gma.4492.1.S1_at,-0.09661484,0.09661484
GmaAffx.93515.1.S1_s_at,-0.04050684,0.0405066
Gma.4037.2.S1_at,0.22116184,-0.22116184
Gma.4037.2.S1_s_at,0.10299778,-0.10299778
GmaAffx.8692.2.S1_at,0.059734344,-0.059734344
GmaAffx.48525.1.S1_at,-0.20155334,0.20155334
Gma.8337.1.S1_a_at,0.058965683,-0.058965683
GmaAffx.74806.1.S1_at,0,0
GmaAffx.552.1.S1_at,0.14183521,-0.14183521
GmaAffx.72442.1.S1_at,-0.32580996,0.32580948
GmaAffx.72527.1.S1_at,-0.04648018,0.04648018
Gma.10681.1.A1_at,-0.103149414,0.103149414
GmaAffx.76806.1.S1_at,-0.14633512,0.14633512
Gma.9205.1.S1_at,0.3455572,-0.3455572
GmaAffx.80214.1.S1_at,-0.21203041,0.21203089
GmaAffx.82169.1.S1_at,-0.017155647,0.017155647
GmaAffx.45270.1.S1_at,-0.14804602,0.14804602
GmaAffx.86213.1.S1_at,0.10472679,-0.10472679
GmaAffx.90654.1.S1_at,0.049233437,-0.049233437
GmaAffx.90654.1.S1_s_at,0.094573975,-0.094573975
GmaAffx.6736.1.S1_at,0.25959492,-0.25959492
GmaAffx.79779.1.S1_at,0.16753387,-0.16753387
Gma.1249.1.S1_at,-0.13769722,0.13769722
Gma.2819.2.S1_at,-0.048830986,0.048830986
Gma.8627.2.S1_at,-0.050870895,0.050870895
GmaAffx.59047.1.S1_at,0.013593674,-0.013593674
GmaAffx.1378.1.S1_at,0.025551796,-0.025551796
GmaAffx.1378.1.S1_s_at,0.12495136,-0.12495136
Gma.11860.2.S1_at,-0.027182579,0.027182579
Gma.15308.1.S1_a_at,0.044974327,-0.044974804
Gma.3159.1.S1_at,0.038232803,-0.038232803
GmaAffx.87427.1.S1_at,-0.27961397,0.2796135
Gma.2234.2.S1_at,-0.018191338,0.018191338
Gma.15717.2.S1_at,-0.07029724,0.07029724
GmaAffx.29170.2.S1_at,-0.04505539,0.04505539
GmaAffx.40660.1.S1_at,0.06364441,-0.06364441
GmaAffx.53338.1.S1_at,-0.103189945,0.10318947
Gma.4358.1.S1_at,-0.08795452,0.08795452
Gma.2511.2.S1_at,-0.1283369,0.1283369
GmaAffx.75340.2.S1_s_at,-0.06462431,0.06462479
GmaAffx.12068.1.S1_at,0.060226917,-0.060226917
GmaAffx.22260.1.S1_at,0.113220215,-0.113220215
Gma.4188.3.S1_a_at,0.34894753,-0.34894753
Gma.9978.2.S1_a_at,-0.65288496,0.65288544
Gma.9978.2.S1_at,-0.4625845,0.4625845
Gma.7906.2.S1_at,-0.19827032,0.19827032
Gma.7673.1.S1_at,-0.054096222,0.054096222
GmaAffx.87757.1.S1_at,0.11093998,-0.11093998
GmaAffx.8270.1.S1_at,-1.7810984,1.7810988
Gma.10340.2.S1_at,-0.22019672,0.22019672
GmaAffx.67103.1.S1_at,-0.17681837,0.17681885
GmaAffx.86059.1.S1_at,-0.007768631,0.007768631
Gma.16573.2.S1_at,-0.10934353,0.10934305
GmaAffx.86781.1.S1_at,0.02924347,-0.02924347
Gma.1356.1.S1_at,0.017782211,-0.017782688
Gma.14089.1.S1_at,0.07396603,-0.07396555
Gma.17321.1.S1_at,-0.9042177,0.9042177
Gma.8846.2.S1_at,-0.20628452,0.20628452
Gma.6005.1.A1_at,-0.010374069,0.010374069
GmaAffx.14408.1.S1_at,-0.009940624,0.009940624
GmaAffx.24226.1.S1_at,0.033375263,-0.03337574
GmaAffx.40717.1.S1_at,0.027335644,-0.027335644
Gma.2087.2.S1_at,-0.1297512,0.12975073
GmaAffx.87521.1.S1_at,-0.06286144,0.06286144
Gma.3609.2.S1_at,-0.16348219,0.16348219
GmaAffx.13279.1.S1_at,-0.041893482,0.04189372
GmaAffx.91499.1.S1_s_at,-0.37001133,0.37001133
GmaAffx.60434.1.S1_at,-0.23915672,0.23915672
Gma.1209.1.S1_at,-0.015512466,0.015512466
Gma.1043.2.S1_at,-0.24969578,0.24969578
Gma.9310.2.S1_at,-0.4778738,0.47787333
Gma.12013.2.S1_at,-0.20901299,0.20901299
GmaAffx.82438.1.S1_at,0.041560173,-0.041560173
Gma.10607.1.A1_at,-0.05155182,0.05155182
Gma.7558.2.S1_at,0.25198793,-0.2519884
GmaAffx.79727.1.S1_at,-0.08167219,0.081671715
GmaAffx.80328.1.S1_at,0.06366539,-0.06366587
Gma.9197.1.S1_at,-0.034253597,0.03425312
Gma.3874.1.S1_at,0.18422031,-0.18422031
Gma.8255.1.S1_at,0.02816391,-0.028163433
Gma.10860.3.A1_at,-0.062478065,0.062478065
Gma.1680.2.S1_at,0.4665022,-0.4665022
Gma.14281.2.S1_at,-0.14994144,0.14994144
Gma.7498.2.S1_at,-0.058213234,0.058213234
Gma.10854.1.S1_at,0.5054388,-0.5054388
GmaAffx.91881.1.S1_s_at,0.116921425,-0.116921425
GmaAffx.85920.1.S1_at,-0.1753273,0.1753273
Gma.11194.2.S1_at,0.47301865,-0.47301817
Gma.4546.1.S1_at,0.208642,-0.208642
Gma.16109.1.S1_at,-0.1011734,0.1011734
Gma.3404.1.S1_at,-0.20538616,0.20538616
GmaAffx.56889.1.S1_s_at,0.06520653,-0.06520653
GmaAffx.53943.1.S1_at,-0.41908813,0.4190879
GmaAffx.60257.1.S1_at,0.09895992,-0.09895992
GmaAffx.84513.2.S1_s_at,0.11570263,-0.11570263
Gma.2899.1.S1_at,0.019611359,-0.019611359
Gma.10196.1.A1_at,-0.11894894,0.11894894
Gma.1090.1.A1_at,-0.19533491,0.19533443
GmaAffx.65210.1.S1_at,-0.20216084,0.20216084
GmaAffx.76826.1.S1_at,-0.46998358,0.4699831
Gma.1054.1.S1_at,0.035149097,-0.035149097
GmaAffx.69019.1.S1_at,0.09807062,-0.098070145
GmaAffx.67214.1.S1_at,0.003922463,-0.003921986
GmaAffx.73819.1.S1_at,-0.30242968,0.30242968
GmaAffx.60121.1.S1_at,0.19011402,-0.19011402
GmaAffx.81655.1.S1_at,-0.46598148,0.46598148
GmaAffx.77140.1.S1_at,-0.24431229,0.24431276
GmaAffx.52826.2.S1_at,1.4231386,-1.4231386
GmaAffx.53077.1.S1_at,0.054800987,-0.054800987
GmaAffx.10026.1.S1_at,0.12669945,-0.12669945
Gma.2808.3.S1_at,0.33250237,-0.33250237
GmaAffx.88494.1.S1_at,-0.08220339,0.08220339
GmaAffx.40840.2.S1_at,0.08844948,-0.088448524
GmaAffx.51616.1.S1_at,-0.07708502,0.07708502
Gma.13330.1.S1_at,-0.25564766,0.25564766
Gma.1324.2.S1_at,0.04152274,-0.04152274
Gma.1324.2.S1_s_at,-0.0892849,0.0892849
Gma.7073.2.A1_at,-0.2649393,0.2649393
Gma.5553.2.S1_at,-0.23385048,0.23385048
Gma.2742.2.S1_at,0.18847656,-0.18847656
GmaAffx.90219.1.S1_at,0.018712997,-0.01871252
GmaAffx.90219.1.S1_s_at,-0.055992603,0.055992126
Gma.16112.3.S1_at,0.003591538,-0.003591538
GmaAffx.86799.1.S1_at,-0.044346333,0.044345856
GmaAffx.34785.12.S1_at,-0.11755133,0.11755133
Gma.17676.1.S1_at,0.15251875,-0.15251875
Gma.5017.2.A1_at,-0.03075409,0.03075409
Gma.12187.1.A1_at,-0.038945198,0.038945198
Gma.12187.1.A1_s_at,-0.15241241,0.15241241
Gma.12187.1.A1_x_at,0.009792328,-0.009792328
GmaAffx.83880.2.S1_at,0.23936224,-0.23936272
GmaAffx.85871.1.S1_at,0.022979736,-0.022979736
GmaAffx.83033.1.S1_at,-0.01088047,0.010879993
Gma.6007.2.S1_at,-0.033462048,0.03346157
GmaAffx.30434.1.S1_at,0.12323761,-0.12323761
GmaAffx.88549.1.S1_at,0.021305084,-0.021305561
GmaAffx.4920.2.S1_at,0.059979916,-0.059979916
GmaAffx.83057.1.S1_s_at,0.010556221,-0.010555744
GmaAffx.80336.2.S1_at,0.14874601,-0.14874625
GmaAffx.87194.1.S1_at,-0.07361984,0.07361984
GmaAffx.38701.1.S1_at,-0.26309204,0.26309204
GmaAffx.87063.1.S1_s_at,0.04593277,-0.04593277
Gma.10231.1.A1_at,0.08077073,-0.08077073
Gma.10231.1.A1_s_at,-0.16907454,0.16907454
Gma.6046.1.S1_at,0.10811424,-0.10811424
Gma.11341.2.S1_at,-0.045292377,0.045292377
GmaAffx.79024.1.S1_at,-0.28270817,0.28270817
GmaAffx.80438.1.S1_at,0.24301529,-0.24301529
GmaAffx.83567.1.S1_at,0.08568859,-0.08568907
GmaAffx.84989.1.S1_at,0.022649765,-0.022649765
Gma.2288.1.A1_at,-0.78037405,0.7803736
GmaAffx.34785.13.S1_at,-0.29328156,0.29328108
GmaAffx.79097.1.S1_at,-0.025362015,0.025362015
Gma.10798.2.S1_a_at,-0.034656525,0.034656525
Gma.10798.2.S1_x_at,-0.038604736,0.038604736
Gma.8681.1.S1_at,-0.16812181,0.16812181
GmaAffx.78359.1.S1_at,0.13571095,-0.13571095
GmaAffx.83058.1.S1_at,-0.12772226,0.12772226
Gma.8643.2.S1_a_at,-0.009444237,0.009444237
Gma.8643.2.S1_at,0.12939262,-0.12939215
Gma.10697.3.S1_a_at,0.038599014,-0.038598537
Gma.10697.3.S1_at,-0.01578474,0.015785217
Gma.10697.3.S1_x_at,0.010358334,-0.01035881
GmaAffx.83935.1.S1_s_at,-0.04799223,0.04799223
Gma.3797.1.S1_at,0.08429718,-0.08429718
GmaAffx.77256.1.S1_at,0.5718937,-0.5718937
Gma.11106.2.S1_at,-0.33257914,0.33257914
GmaAffx.46222.1.S1_at,-0.001840591,0.001840591
GmaAffx.81688.1.S1_at,-0.058692932,0.058692932
Gma.12956.1.A1_at,0.023072243,-0.023072243
Gma.16479.1.A1_at,-0.6285448,0.6285448
Gma.15748.1.A1_at,-0.07534313,0.07534313
GmaAffx.34172.1.S1_at,0.014959335,-0.014959335
GmaAffx.34172.1.S1_s_at,0.013637543,-0.013637543
Gma.2809.3.S1_a_at,0.024590492,-0.024590492
Gma.2809.3.S1_at,-0.019705772,0.019705772
GmaAffx.29769.1.S1_at,-0.10562277,0.10562229
Gma.16702.1.S1_at,0.24886131,-0.24886131
Gma.3831.1.S1_at,1.6394548,-1.6394548
GmaAffx.23475.2.S1_s_at,0.09892702,-0.0989275
GmaAffx.88144.1.S1_at,-0.4150915,0.4150915
Gma.10080.1.S1_at,-1.1468301,1.1468301
Gma.15969.1.S1_at,0.042886734,-0.042886734
Gma.2291.1.S1_at,-0.41098356,0.41098356
GmaAffx.3565.1.S1_at,-0.1385293,0.1385293
GmaAffx.75952.1.S1_at,-0.06287432,0.06287432
GmaAffx.87561.1.S1_x_at,0.029711723,-0.0297122
Gma.10100.1.S1_at,0.7617769,-0.7617769
Gma.2471.2.S1_a_at,-0.099861145,0.099861145
Gma.7153.2.S1_at,-0.087771416,0.087771416
Gma.6338.2.S1_at,-0.05156851,0.05156851
GmaAffx.2378.1.S1_at,-0.18477249,0.18477249
GmaAffx.58405.1.S1_at,-0.014688492,0.014688969
Gma.2351.2.S1_a_at,-0.04570675,0.04570675
GmaAffx.21773.1.S1_at,-0.038462162,0.03846264
GmaAffx.83130.1.S1_at,0.03787422,-0.0378747
Gma.3977.2.S1_a_at,0.05310917,-0.05310917
Gma.3977.2.S1_at,0.017393112,-0.017393112
Gma.4917.2.S1_a_at,-0.34688473,0.34688473
Gma.6478.2.S1_s_at,-0.07276201,0.072761536
GmaAffx.51048.1.S1_at,-0.058327675,0.058327675
GmaAffx.51048.1.S1_s_at,0.03461075,-0.03461075
Gma.17857.1.S1_at,-0.29848623,0.29848576
Gma.725.1.S1_at,0.07277584,-0.07277584
Gma.7266.2.S1_at,0.012002945,-0.012002945
GmaAffx.68657.1.S1_at,-0.12441254,0.12441254
Gma.13068.1.S1_a_at,-0.45998526,0.45998478
Gma.3918.2.S1_at,-0.004030228,0.004030228
GmaAffx.75528.1.S1_at,0.046598434,-0.046598434
GmaAffx.91513.1.S1_s_at,0.20235968,-0.2023592
