geneID,Mt_Mapped_count,Mt_RPKM,H2O_Mapped_count,H2O_RPKM,NaCl_Mapped_count,NaCl_RPKM,Na&Mt_Mapped_count,Na&Mt_RPKM
Glyma11g35560.1|PACid:16285491,6,0.393,1,0,0,0,1,0
Glyma11g35570.1|PACid:16285492,198,3.813,376,7.206,210,3.248,526,6.285
Glyma11g35580.1|PACid:16285493,37,1.893,4,0.204,1,0,5,0.159
Glyma11g35590.1|PACid:16285494,13,0,7,0,8,0,7,0
Glyma11g35600.1|PACid:16285495,778,26.143,734,24.546,728,19.646,965,20.119
Glyma11g35610.1|PACid:16285496,147,6.554,603,26.756,1291,46.227,1126,31.149
Glyma11g35630.1|PACid:16285498,479,7.56,527,8.278,476,6.034,649,6.355
Glyma11g35640.1|PACid:16285499,409,7.943,561,10.843,617,9.624,762,9.182
Glyma11g35650.1|PACid:16285500,140,8.962,132,8.409,125,6.426,192,7.626
Glyma11g35660.1|PACid:16285501,226,5.846,153,3.938,244,5.069,411,6.596
Glyma11g35670.1|PACid:16285502,12,0.598,10,0,2,0,0,0
Glyma11g35680.1|PACid:16285503,0,0,2,0,2,0,0,0
Glyma11g35700.1|PACid:16285505,226,4.404,4,0,6,0,59,0.713
Glyma11g35710.1|PACid:16285506,147,2.41,2,0,3,0,4,0
Glyma11g35720.1|PACid:16285507,0,0,6,0.136,0,0,14,0.198
Glyma11g35740.1|PACid:16285509,398,15.304,388,14.847,261,8.06,594,14.171
Glyma11g35740.2|PACid:16285510,350,14.584,350,14.513,237,7.931,517,13.366
Glyma11g35740.3|PACid:16285511,414,16.415,443,17.48,245,7.801,553,13.604
Glyma11g35740.4|PACid:16285512,494,19.385,460,17.964,331,10.432,637,15.509
Glyma11g35740.5|PACid:16285513,366,15.195,444,18.344,320,10.67,568,14.631
Glyma11g35750.1|PACid:16285514,403,6.165,1094,16.656,1709,20.997,1079,10.242
Glyma11g35760.1|PACid:16285515,155,6.458,66,2.737,44,1.472,131,3.387
Glyma11g35770.1|PACid:16285516,2,0,0,0,0,0,1,0
Glyma11g35780.1|PACid:16285517,49,7.486,20,3.041,38,4.663,81,7.678
Glyma11g35790.1|PACid:16285518,75,5.927,89,6.999,143,9.076,174,8.531
Glyma11g35790.2|PACid:16285519,125,9.878,115,9.044,166,10.535,174,8.531
Glyma11g35800.1|PACid:16285520,457,48.487,1344,141.908,394,33.572,707,46.54
Glyma11g35810.1|PACid:16285521,121,2.45,129,2.599,80,1.301,192,2.412
Glyma11g35820.1|PACid:16285522,1106,43.701,1026,40.344,894,28.369,1579,38.71
Glyma11g35830.1|PACid:16285523,191,5.008,117,3.053,97,2.043,215,3.498
Glyma11g35840.1|PACid:16285524,260,15.436,134,7.917,247,11.777,241,8.878
Glyma11g35850.1|PACid:16285525,65,4.714,0,0,0,0,0,0
Glyma11g35860.1|PACid:16285526,53,2.131,13,0.52,14,0.452,39,0.973
Glyma11g35890.1|PACid:16285529,74,1.442,236,4.577,194,3.036,361,4.365
Glyma11g35900.1|PACid:16285530,86,2.214,94,2.409,33,0.682,259,4.138
Glyma11g35910.1|PACid:16285531,1389,41.02,675,19.838,1326,31.45,1313,24.058
Glyma11g35920.1|PACid:16285532,565,17.641,1140,35.422,1273,31.92,1711,33.145
Glyma11g35930.1|PACid:16285533,1152,22.997,78,1.55,191,3.062,172,2.13
Glyma11g35940.1|PACid:16285534,54,3.496,0,0,0,0,3,0.12
Glyma11g35950.1|PACid:16285535,113,2.109,100,1.857,38,0.57,114,1.32
Glyma11g35990.1|PACid:16285539,102,1.961,25,0.478,14,0,119,1.419
Glyma11g36000.1|PACid:16285540,122,2.949,24,0.577,47,0.912,38,0.57
Glyma11g36000.2|PACid:16285541,139,3.447,38,0.938,37,0.737,30,0.462
Glyma11g36000.3|PACid:16285542,161,3.892,73,1.756,39,0.757,25,0.375
Glyma11g36010.1|PACid:16285543,117,3.693,290,9.11,320,8.112,371,7.266
Glyma11g36010.2|PACid:16285544,136,4.293,293,9.204,372,9.431,340,6.659
Glyma11g36020.1|PACid:16285545,249,8.806,288,10.136,301,8.549,481,10.554
Glyma11g36030.1|PACid:16285546,4,0.588,0,0,6,0.708,18,1.641
Glyma11g36040.1|PACid:16285547,14,1.003,3,0,27,1.553,24,1.066
Glyma11g36080.1|PACid:16285551,65,1.895,108,3.134,153,3.583,194,3.509
Glyma11g36080.2|PACid:16285552,98,3.913,100,3.973,217,6.958,202,5.004
Glyma11g36090.1|PACid:16285553,914,42.401,717,33.102,803,29.917,1000,28.783
Glyma11g36110.1|PACid:16285555,284,6.924,180,4.367,228,4.464,257,3.887
Glyma11g36120.1|PACid:16285556,3954,66.336,2928,48.886,4027,54.258,4265,44.395
Glyma11g36140.1|PACid:16285558,3416,17.467,3473,17.672,5098,20.935,3686,11.694
Glyma11g36150.1|PACid:16285559,2815,15.108,2048,10.939,1941,8.366,2937,9.78
Glyma11g36160.1|PACid:16285560,433,9.505,97,2.119,66,1.164,133,1.811
Glyma11g36170.1|PACid:16285561,216,15.866,165,12.061,101,5.958,120,5.469
Glyma11g36170.2|PACid:16285562,252,18.51,191,13.962,117,6.902,87,3.965
Glyma11g36180.1|PACid:16285563,443,14.023,462,14.553,428,10.88,657,12.903
Glyma11g36190.1|PACid:16285564,19,0.505,31,0.82,17,0.363,39,0.643
Glyma11g36200.1|PACid:16285565,9,0.197,30,0.654,13,0.229,33,0.449
Glyma11g36210.1|PACid:16285566,2761,48.375,8582,149.638,2632,37.035,5921,64.365
Glyma11g36220.1|PACid:16285567,0,0,1,0,0,0,0,0
Glyma11g36230.1|PACid:16285568,21,0,0,0,2,0,3,0
Glyma11g36250.1|PACid:16285570,13,0.31,8,0.19,15,0.287,13,0.192
Glyma11g36300.1|PACid:16285574,4,0.259,2,0,2,0.104,1,0
Glyma11g36390.1|PACid:16285575,2,0,0,0,0,0,0,0
Glyma11g36400.1|PACid:16285576,198,2.572,196,2.534,203,2.118,275,2.217
Glyma11g36410.1|PACid:16285577,70,2.186,9,0,26,0.652,10,0
Glyma11g36420.1|PACid:16285578,1,0,4,0,5,0,0,0
Glyma11g36430.1|PACid:16285579,218,3.739,290,4.951,388,5.345,339,3.608
Glyma11g36440.1|PACid:16285580,343,6.496,371,6.993,360,5.476,559,6.569
Glyma11g36440.2|PACid:16285581,167,4.133,198,4.877,184,3.657,235,3.608
Glyma11g36460.1|PACid:16285582,156,9.768,5,0.312,2,0,3,0
Glyma11g36470.1|PACid:16285583,801,21.295,910,24.077,1098,23.444,1269,20.932
Glyma11g36480.1|PACid:16285584,72,3.261,70,3.155,97,3.528,62,1.742
Glyma11g36490.1|PACid:16285585,18,1.069,0,0,0,0,0,0
Glyma11g36510.1|PACid:16285587,12,0,14,0,12,0,11,0
Glyma11g36520.1|PACid:16285588,430,11.224,490,12.728,753,15.785,791,12.81
Glyma11g36540.1|PACid:16285590,107,3.144,2,0,13,0,5,0
Glyma11g36540.2|PACid:16285591,112,3.316,4,0.118,3,0,2,0
Glyma11g36560.1|PACid:16285593,3822,68.004,2039,36.105,3908,55.844,5827,64.327
Glyma11g36570.1|PACid:16285594,119,3.56,87,2.59,152,3.652,144,2.673
Glyma11g36580.1|PACid:16285595,846,66.397,809,63.187,947,59.69,1003,48.841
Glyma11g36600.1|PACid:16285597,2104,52.071,935,23.028,1453,28.88,1564,24.015
Glyma11g36610.1|PACid:16285598,39,2.069,37,1.953,61,2.599,39,1.284
Glyma11g36620.1|PACid:16285599,1357,31.994,179,4.2,331,6.268,974,14.248
Glyma11g36630.1|PACid:16285600,126,11.738,9,0.834,21,1.571,27,1.561
Glyma11g36640.1|PACid:16285601,172,4.149,84,2.017,37,0.717,214,3.203
Glyma11g36660.1|PACid:16285603,7,1.337,4,0,7,0,6,0
Glyma11g36670.1|PACid:16285604,925,22.036,3205,75.983,3558,68.072,4249,62.802
Glyma11g36680.1|PACid:16285605,55,1.037,93,1.744,119,1.801,124,1.45
Glyma11g36690.1|PACid:16285606,1278,23.543,3063,56.155,1859,27.504,3688,42.154
Glyma11g36700.1|PACid:16285607,548,6.766,108,1.327,151,1.497,235,1.8
Glyma11g36730.1|PACid:16285610,372,15.388,87,3.582,28,0.93,789,20.25
Glyma11g36740.1|PACid:16285611,62,1.401,95,2.137,123,2.233,154,2.159
Glyma11g36750.1|PACid:16285612,68,0.639,15,0,26,0,12,0
Glyma11g36760.1|PACid:16285613,1320,19.694,1237,18.367,1466,17.566,1814,16.792
Glyma11g36770.1|PACid:16285614,110,3.906,86,3.039,131,3.736,95,2.093
Glyma11g36770.2|PACid:16285615,25,1.872,30,2.236,52,3.128,41,1.905
Glyma11g36780.1|PACid:16285616,4,0,0,0,1,0,2,0
Glyma11g36790.1|PACid:16285617,604,5.568,7,0,31,0.23,9,0
Glyma11g36800.1|PACid:16285618,721,9.562,703,9.278,971,10.342,954,7.85
Glyma11g36810.1|PACid:16285619,1604,32.188,2437,48.669,3499,56.391,3870,48.185
Glyma11g36830.1|PACid:16285621,555,16.561,237,7.038,594,14.235,541,10.016
Glyma11g36840.1|PACid:16285622,0,0,0,0,2,0,0,0
Glyma11g36840.2|PACid:16285623,0,0,0,0,1,0,0,0
Glyma11g36850.1|PACid:16285624,167,3.158,225,4.234,137,2.08,150,1.76
Glyma11g36860.1|PACid:16285625,203,9.533,0,0,0,0,0,0
Glyma11g36870.1|PACid:16285626,710,21.988,1284,39.573,2187,54.394,2930,56.299
Glyma11g36890.1|PACid:16285628,0,0,0,0,2,0,1,0
Glyma11g36890.4|PACid:16285631,0,0,0,0,1,0,2,0
Glyma11g36900.1|PACid:16285632,18,1.484,30,2.461,14,0.927,29,1.483
Glyma11g36900.2|PACid:16285633,11,0.948,62,5.316,31,2.145,35,1.871
Glyma11g36900.3|PACid:16285634,10,0.895,29,2.584,19,1.366,40,2.222
Glyma11g36910.1|PACid:16285635,4,0.655,31,5.05,120,15.776,59,5.992
Glyma11g36930.1|PACid:16285637,274,3.351,245,2.982,418,4.105,306,2.322
Glyma11g36940.1|PACid:16285638,97,9.924,15,1.527,12,0.986,109,6.919
Glyma11g36950.1|PACid:16285639,362,33.452,167,15.358,157,11.652,204,11.696
Glyma11g36950.2|PACid:16285640,131,13.053,47,4.66,62,4.961,76,4.698
Glyma11g36950.3|PACid:16285641,151,14.788,36,3.509,87,6.843,80,4.861
Glyma11g36960.1|PACid:16285642,481,12.221,609,15.398,962,19.629,1043,16.442
Glyma11g36980.1|PACid:16285644,335,8.646,118,3.031,161,3.337,312,4.996
Glyma11g36980.2|PACid:16285645,131,4.481,40,1.362,75,2.06,95,2.016
Glyma11g36990.1|PACid:16285646,220,8.814,250,9.968,286,9.202,382,9.496
Glyma11g36990.2|PACid:16285647,302,12.185,398,15.981,420,13.609,622,15.571
Glyma11g36990.3|PACid:16285648,188,9.167,286,13.878,342,13.393,450,13.614
Glyma11g37010.1|PACid:16285650,891,51.048,366,20.868,2244,103.252,1374,48.842
Glyma11g37020.1|PACid:16285651,4,0,7,0,9,0.291,20,0.499
Glyma11g37030.1|PACid:16285652,752,46.079,859,52.382,1454,71.553,1748,66.456
Glyma11g37040.1|PACid:16285653,498,15.895,374,11.88,526,13.483,806,15.962
Glyma11g37050.1|PACid:16285654,34,3.935,162,18.66,74,6.879,320,22.98
Glyma11g37070.1|PACid:16285656,531,16.762,370,11.623,590,14.957,624,12.221
Glyma11g37080.1|PACid:16285657,712,34.424,850,40.898,913,35.451,1668,50.036
Glyma11g37090.1|PACid:16285658,5,0,2,0,0,0,1,0
Glyma11g37100.1|PACid:16285659,107,2.648,160,3.941,128,2.544,247,3.793
Glyma11g37100.2|PACid:16285660,144,3.564,133,3.276,141,2.802,238,3.655
Glyma11g37100.3|PACid:16285661,129,3.193,143,3.522,170,3.379,257,3.946
Glyma11g37110.1|PACid:16285662,14,0,19,0,17,0,28,0
Glyma11g37120.1|PACid:16285663,613,34.773,630,35.565,677,30.842,901,31.711
Glyma11g37130.1|PACid:16285664,24,1.627,4,0,6,0,3,0.126
Glyma11g37140.1|PACid:16285665,184,4.016,70,1.52,67,1.174,201,2.722
Glyma11g37150.1|PACid:16285666,45,1.961,2,0,2,0,14,0.378
Glyma11g37150.2|PACid:16285667,26,1.56,2,0,3,0,23,0.856
Glyma11g37150.3|PACid:16285668,31,1.831,2,0,3,0.142,13,0.476
Glyma11g37150.4|PACid:16285669,42,1.917,2,0,5,0.183,24,0.68
Glyma11g37160.1|PACid:16285670,3095,194.859,2238,140.223,2468,124.79,3929,153.478
Glyma11g37170.1|PACid:16285671,24,2.926,45,5.459,29,2.839,124,9.378
Glyma11g37180.1|PACid:16285672,663,15.96,479,11.475,879,16.994,958,14.308
Glyma11g37190.1|PACid:16285673,618,18.346,785,23.191,861,20.527,937,17.258
Glyma11g37200.1|PACid:16285674,185,6.057,146,4.757,195,5.127,220,4.469
Glyma11g37210.1|PACid:16285675,24,3.873,14,0,9,1.167,35,3.505
Glyma11g37210.2|PACid:16285676,28,4.519,17,2.73,13,1.685,51,5.107
Glyma11g37210.3|PACid:16285677,30,4.842,16,2.57,23,2.981,45,4.506
Glyma11g37220.1|PACid:16285678,602,9.017,537,8.005,860,10.345,932,8.661
Glyma11g37230.1|PACid:16285679,50,4.152,203,16.774,262,17.471,262,13.498
Glyma11g37240.1|PACid:16285680,2,0,0,0,0,0,2,0
Glyma11g37250.1|PACid:16285681,1283,17.543,1400,19.051,1566,17.197,1556,13.201
Glyma11g37250.2|PACid:16285682,521,9.27,508,8.995,725,10.36,618,6.822
Glyma11g37260.1|PACid:16285683,12,0,7,0,13,0.266,8,0
Glyma11g37270.1|PACid:16285684,565,9.809,624,10.781,759,10.583,852,9.178
Glyma11g37280.1|PACid:16285685,519,7.908,630,9.553,788,9.643,687,6.495
Glyma11g37290.1|PACid:16285686,142,10.044,330,23.229,250,14.201,410,17.993
Glyma11g37300.1|PACid:16285687,862,8.71,675,6.788,845,6.857,984,6.169
Glyma11g37310.1|PACid:16285688,309,19.892,327,20.949,446,23.058,497,19.85
Glyma11g37320.1|PACid:16285689,2559,91.347,4222,149.984,2877,82.478,5019,111.159
Glyma11g37330.1|PACid:16285690,115,2.292,26,0.516,27,0.432,41,0.507
Glyma11g37330.2|PACid:16285691,49,1.051,19,0,30,0.517,31,0.413
Glyma11g37330.3|PACid:16285692,36,0.929,12,0.308,8,0,12,0
Glyma11g37350.1|PACid:16285694,226,3.966,26,0.454,4,0,53,0.577
Glyma11g37360.1|PACid:16285695,200,6.721,1553,51.934,118,3.184,2227,46.43
Glyma11g37370.1|PACid:16285696,36,4.583,111,14.064,32,3.272,331,26.147
Glyma11g37380.1|PACid:16285697,68,3.746,6,0,4,0,5,0
Glyma11g37380.2|PACid:16285698,44,3.211,2,0,5,0.293,2,0
Glyma11g37380.3|PACid:16285699,58,3.842,1,0,4,0.213,4,0
Glyma11g37390.1|PACid:16285700,270,8.25,383,11.647,404,9.914,571,10.825
Glyma11g37410.1|PACid:16285702,56,0.922,9,0,10,0,14,0.143
Glyma11g37420.1|PACid:16285703,132,10.084,90,6.842,88,5.399,133,6.304
Glyma11g37430.1|PACid:16285704,338,7.266,488,10.441,456,7.873,752,10.031
Glyma11g37440.1|PACid:16285705,1100,52.518,745,35.398,1861,71.358,1821,53.943
Glyma11g37440.2|PACid:16285706,935,44.641,814,38.676,1716,65.798,1651,48.907
Glyma11g37450.1|PACid:16285707,324,15.731,218,10.534,143,5.576,333,10.032
Glyma11g37460.1|PACid:16285708,27,1.278,9,0,9,0,9,0
Glyma11g37480.1|PACid:16285710,135,3.106,111,2.542,159,2.938,117,1.67
Glyma11g37490.1|PACid:16285711,2,0,0,0,0,0,0,0
Glyma11g37500.1|PACid:16285712,379,4.665,618,7.57,700,6.919,337,2.573
Glyma11g37500.2|PACid:16285713,112,1.79,229,3.642,272,3.491,93,0.922
Glyma11g37500.3|PACid:16285714,158,2.324,292,4.274,276,3.26,112,1.022
Glyma11g37510.1|PACid:16285715,121,5.353,193,8.497,178,6.324,261,7.164
Glyma11g37520.1|PACid:16285716,854,5.696,891,5.914,850,4.553,967,4.002
Glyma11g37530.1|PACid:16285717,2,0,2,0,2,0,6,0
Glyma11g37540.1|PACid:16285718,190,4.682,217,5.322,245,4.849,327,5
Glyma11g37550.1|PACid:16285719,13,0,7,0.309,7,0,3,0
Glyma11g37560.1|PACid:16285720,868,30.985,451,16.021,627,17.975,784,17.364
Glyma11g37570.1|PACid:16285721,482,5.347,437,4.824,596,5.309,538,3.703
Glyma11g37580.1|PACid:16285722,1558,90.164,263,15.147,1746,81.149,1017,36.517
Glyma11g37590.1|PACid:16285723,1100,23.17,2232,46.787,2517,42.578,3546,46.342
Glyma11g37600.1|PACid:16285724,1490,32.093,2487,53.308,2258,39.059,3453,46.144
Glyma11g37610.1|PACid:16285725,584,16.605,75,2.122,4,0.091,157,2.77
Glyma11g37620.1|PACid:16285726,25,0.764,0,0,0,0,6,0
Glyma11g37630.1|PACid:16285727,1408,30.1,1188,25.274,1105,18.972,1729,22.933
Glyma11g37630.2|PACid:16285728,1327,28.798,1089,23.519,970,16.906,1359,18.299
Glyma11g37650.1|PACid:16285729,2855,39.654,1724,23.829,2570,28.667,2659,22.914
Glyma11g37660.1|PACid:16285730,2282,33.268,2311,33.528,2393,28.017,2894,26.176
Glyma11g37670.1|PACid:16285731,135,3.9,166,4.772,248,5.753,179,3.208
Glyma11g37680.1|PACid:16285732,38,1.146,0,0,2,0,0,0
Glyma11g37700.1|PACid:16285734,103,2.017,0,0,0,0,7,0
Glyma11g37710.1|PACid:16285735,709,14.228,623,12.442,705,11.362,934,11.629
Glyma11g37720.1|PACid:16285736,130,3.21,423,10.396,182,3.61,368,5.639
Glyma11g37720.2|PACid:16285737,162,4.238,341,8.878,170,3.572,369,5.989
Glyma11g37720.3|PACid:16285738,173,4.272,348,8.552,241,4.78,355,5.439
Glyma11g37730.1|PACid:16285739,894,15.404,2429,41.652,468,6.476,3107,33.216
Glyma11g37740.1|PACid:16285740,573,10.291,676,12.082,752,10.847,948,10.564
Glyma11g37750.1|PACid:16285741,1269,26.295,686,14.146,810,13.479,1422,18.281
Glyma11g37760.1|PACid:16285742,480,8.372,680,11.803,855,11.976,1164,12.596
Glyma11g37760.2|PACid:16285743,434,7.604,548,9.555,727,10.23,984,10.697
Glyma11g37760.3|PACid:16285744,336,7.013,521,10.822,581,9.739,833,10.787
Glyma11g37770.1|PACid:16285745,678,19.422,1142,32.556,1106,25.445,1910,33.947
Glyma11g37780.1|PACid:16285746,9,0.726,45,3.614,85,5.509,206,10.314
Glyma11g37790.1|PACid:16285747,168,17.188,346,35.228,569,46.752,283,17.964
Glyma11g37800.1|PACid:16285748,88,4.017,107,4.861,1,0,0,0
Glyma11g37810.1|PACid:16285749,157,8.995,398,22.693,60,2.761,153,5.439
Glyma11g37820.1|PACid:16285750,383,11.167,241,6.993,192,4.496,407,7.363
Glyma11g37840.1|PACid:16285752,11,0.4,49,1.774,22,0.643,60,1.354
Glyma11g37870.1|PACid:16285755,37,1.759,10,0.473,6,0,24,0.708
Glyma11g37880.1|PACid:16285756,20,1.372,40,2.731,18,0.992,28,1.192
Glyma11g37890.1|PACid:16285757,0,0,89,2.959,2,0,77,1.596
Glyma11g37900.1|PACid:16285758,11,0.646,27,1.579,6,0,62,2.26
Glyma11g37910.1|PACid:16285759,378,2.494,582,3.821,499,2.644,687,2.812
Glyma11g37920.1|PACid:16285760,1945,70.752,5120,185.349,2866,83.728,4435,100.096
Glyma11g37920.2|PACid:16285761,1983,72.134,4906,177.602,2767,80.836,4161,93.912
Glyma11g37920.3|PACid:16285762,1620,59.88,4185,153.945,2290,67.98,3699,84.831
Glyma11g37930.1|PACid:16285763,52,4.196,78,6.264,11,0.713,247,12.366
Glyma11g37940.1|PACid:16285764,511,8.155,618,9.815,609,7.805,863,8.545
Glyma11g37960.1|PACid:16285766,755,63.148,737,61.345,685,46.012,1142,59.262
Glyma11g37960.2|PACid:16285767,860,71.93,748,62.26,778,52.259,1168,60.612
Glyma11g37960.3|PACid:16285768,751,62.813,779,64.841,669,44.938,1112,57.706
Glyma11g37970.1|PACid:16285769,703,58.798,806,67.088,812,54.543,1106,57.394
Glyma11g37970.2|PACid:16285770,671,57.378,687,58.463,705,48.416,1038,55.071
Glyma11g37970.3|PACid:16285771,841,70.341,797,66.339,860,57.767,1214,62.999
Glyma11g37970.4|PACid:16285772,800,66.911,804,66.922,759,50.983,1285,66.683
Glyma11g37970.5|PACid:16285773,784,65.573,804,66.922,889,59.715,1227,63.673
Glyma11g37980.1|PACid:16285774,6,0,10,0.238,0,0,7,0
Glyma11g37990.1|PACid:16285775,179,4.966,87,2.402,120,2.674,243,4.183
Glyma11g37990.2|PACid:16285776,183,5.077,78,2.154,111,2.473,305,5.25
Glyma11g38000.1|PACid:16285777,606,8.891,633,9.242,756,8.908,891,8.111
Glyma11g38000.2|PACid:16285778,386,6.247,498,8.021,525,6.824,541,5.432
Glyma11g38010.1|PACid:16285779,717,36.678,459,23.367,427,17.542,813,25.803
Glyma11g38020.1|PACid:16285780,178,5.049,305,8.609,214,4.875,407,7.162
Glyma11g38030.1|PACid:16285781,39,3.411,57,4.962,85,5.971,115,6.241
Glyma11g38040.1|PACid:16285782,1338,34.765,1680,43.441,2626,54.798,2421,39.029
Glyma11g38050.1|PACid:16285783,6,0,10,0,8,0,5,0
Glyma11g38060.1|PACid:16285784,1331,24.599,2186,40.206,1918,28.468,2874,32.956
Glyma11g38080.1|PACid:16285785,129,4.534,196,6.856,361,10.19,367,8.004
Glyma11g38090.1|PACid:16285786,142,4.398,55,1.695,134,3.333,98,1.883
Glyma11g38090.2|PACid:16285787,63,2.755,38,1.654,62,2.178,42,1.14
Glyma11g38100.1|PACid:16285788,679,31.499,166,7.664,91,3.39,231,6.649
Glyma11g38110.1|PACid:16285789,53,3.393,80,5.096,62,3.187,127,5.044
Glyma11g38130.1|PACid:16285791,768,15.521,345,6.939,460,7.466,602,7.548
Glyma11g38140.1|PACid:16285792,783,10.336,754,9.906,1101,11.673,1151,9.427
Glyma11g38140.2|PACid:16285793,204,6.184,515,15.536,668,16.263,720,13.542
Glyma11g38140.3|PACid:16285794,448,16.998,137,5.173,313,9.538,351,8.263
Glyma11g38150.1|PACid:16285795,1,0,3,0.17,0,0,0,0
Glyma11g38160.1|PACid:16285796,1050,9.341,1422,12.59,1543,11.024,1890,10.432
Glyma11g38170.1|PACid:16285797,739,18.693,467,11.756,1015,20.619,1138,17.86
Glyma11g38180.1|PACid:16285798,56,1.458,173,4.484,205,4.288,217,3.506
Glyma11g38180.2|PACid:16285799,69,1.856,195,5.22,248,5.357,198,3.304
Glyma11g38210.1|PACid:16285802,26,0.534,31,0,24,0,40,0
Glyma11g38220.1|PACid:16285803,1056,65.407,2330,143.62,4041,201.012,3555,136.616
Glyma11g38230.1|PACid:16285804,163,5.131,36,1.128,13,0,42,0.82
Glyma11g38230.2|PACid:16285805,67,2.629,19,0.742,12,0.378,34,0.828
Glyma1219s00200.1|PACid:16285806,4,0,1,0,0,0,2,0
Glyma1246s00200.1|PACid:16285809,2,0,0,0,0,0,2,0
Glyma1246s00210.1|PACid:16285810,2,0,0,0,0,0,2,0
Glyma1280s00200.1|PACid:16285813,54,1.292,15,0.357,21,0.403,28,0.416
Glyma12g00260.1|PACid:16285819,187,6.105,129,4.191,152,3.985,221,4.476
Glyma12g00260.2|PACid:16285820,187,6.14,129,4.215,178,4.694,225,4.583
Glyma12g00260.3|PACid:16285821,167,6.4,121,4.615,158,4.863,193,4.589
Glyma12g00260.4|PACid:16285822,0,0,4,0.748,1,0,2,0
Glyma12g00260.5|PACid:16285823,12,2.022,5,0.838,17,2.301,8,0.836
Glyma12g00270.1|PACid:16285824,421,14.315,563,19.051,563,15.374,741,15.632
Glyma12g00270.2|PACid:16285825,500,17.001,606,20.506,592,16.166,914,19.282
Glyma12g00270.3|PACid:16285826,211,8.366,331,13.061,323,10.285,377,9.274
Glyma12g00280.1|PACid:16285827,644,37.269,576,33.173,1075,49.963,928,33.321
Glyma12g00290.1|PACid:16285828,219,5.443,261,6.456,294,5.869,438,6.755
Glyma12g00290.2|PACid:16285829,323,8.046,338,8.379,377,7.542,521,8.052
Glyma12g00300.1|PACid:16285830,370,16.758,307,13.837,616,22.406,677,19.024
Glyma12g00310.1|PACid:16285831,93,1.212,68,0.882,111,1.162,78,0.631
Glyma12g00320.1|PACid:16285832,1087,13.733,1382,17.375,1675,16.995,1969,15.434
Glyma12g00330.1|PACid:16285833,204,3.251,55,0.872,13,0,41,0.405
Glyma12g00350.1|PACid:16285835,774,14.539,895,16.731,983,14.83,1346,15.687
Glyma12g00360.1|PACid:16285836,1408,15.958,1175,13.253,1190,10.832,1689,11.877
Glyma12g00370.1|PACid:16285837,0,0,0,0,5,0,5,0
Glyma12g00380.1|PACid:16285838,708,14.461,936,19.026,939,15.403,1401,17.755
Glyma12g00390.1|PACid:16285839,2872,54.216,2264,42.532,1662,25.197,2225,26.06
Glyma12g00390.2|PACid:16285840,2267,45.414,1685,33.592,1413,22.733,1715,21.316
Glyma12g00410.1|PACid:16285842,1878,50.633,887,23.799,1117,24.186,1325,22.165
Glyma12g00420.1|PACid:16285843,1,0,8,0.335,14,0.474,23,0.601
Glyma12g00430.1|PACid:16285844,2689,93.654,3111,107.829,5238,146.513,4979,107.592
Glyma12g00440.1|PACid:16285845,792,39.979,1072,53.852,1138,46.134,1936,60.634
Glyma12g00450.1|PACid:16285846,1528,8.553,1424,7.933,1915,8.609,1796,6.238
Glyma12g00460.1|PACid:16285847,90,1.339,57,0.844,32,0.382,69,0.637
Glyma12g00470.1|PACid:16285848,1075,12.885,1135,13.538,1286,12.379,1647,12.248
Glyma12g00480.1|PACid:16285849,11,0.835,10,0.755,9,0.548,2,0
Glyma12g00490.1|PACid:16285850,94,0,26,0,19,0,29,0
Glyma12g00500.1|PACid:16285851,1899,81.193,711,30.253,727,24.963,866,22.973
Glyma12g00510.1|PACid:16285852,1278,44.783,1174,40.94,1163,32.729,1971,42.852
Glyma12g00570.1|PACid:16285857,519,8.508,418,6.819,564,7.425,597,6.072
Glyma12g00590.1|PACid:16285859,0,0,1,0,0,0,12,0.273
Glyma12g00600.1|PACid:16285860,245,9.296,414,15.632,555,16.912,719,16.926
Glyma12g00600.2|PACid:16285861,158,7.837,254,12.539,280,11.155,471,14.496
Glyma12g00600.3|PACid:16285862,266,10.093,419,15.821,497,15.144,720,16.95
Glyma12g00610.1|PACid:16285863,7,0,11,0,9,0,21,2.297
Glyma12g00630.1|PACid:16285865,10,0,1,0,0,0,3,0
Glyma12g00640.1|PACid:16285866,380,12.476,150,4.901,71,1.872,279,5.683
Glyma12g00650.1|PACid:16285867,2,0,0,0,0,0,0,0
Glyma12g00660.1|PACid:16285868,365,34.565,344,32.419,317,24.109,489,28.731
Glyma12g00670.1|PACid:16285869,34,0.344,40,0.403,33,0,46,0.289
Glyma12g00680.1|PACid:16285870,102,7.589,100,7.405,180,10.756,155,7.156
Glyma12g00690.1|PACid:16285871,50,1.323,27,0.711,46,0.978,35,0.575
Glyma12g00700.1|PACid:16285872,13,0.289,0,0,0,0,4,0
Glyma12g00720.1|PACid:16285874,5,0,1,0,7,0,4,0
Glyma12g00730.1|PACid:16285875,134,7.564,165,9.269,126,5.712,196,6.864
Glyma12g00740.1|PACid:16285876,16,0.407,3,0,2,0,7,0
Glyma12g00760.1|PACid:16285878,47,1.414,3,0,4,0,0,0
Glyma12g00770.1|PACid:16285879,2,0,0,0,0,0,4,0
Glyma12g00780.1|PACid:16285880,41,0.743,42,0.758,14,0.204,59,0.664
Glyma12g00790.1|PACid:16285881,127,3.731,233,6.813,435,10.264,367,6.69
